"file_name","V3","V6","V10","V11","V13","V17"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-0.7179345,-0.75018084,-0.4156562,0.827672,1.1587654,0.30647656
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",-1.4339099,-0.02489279,0.13298906,3.1161642,0.45154437,-0.9225956
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-0.4913844,-0.35420108,0.20348814,-0.46580806,-1.0805522,-0.6131628
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-1.2024422,1.418233,0.36025527,0.73998475,-0.7918907,1.3352257
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",-1.4247574,1.0689415,0.015154947,1.1298754,0.44314304,0.7971882
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.60191983,1.0706347,0.10865389,1.2816203,-0.72428447,0.44438672
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",-1.1450021,2.1378715,0.4071438,1.3766112,0.69667715,0.40368342
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-1.0252161,1.6213274,-0.02279019,1.9307297,-0.24575801,0.91030914
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-1.3010185,0.2508844,0.41577008,0.77527267,-0.5162708,-0.31661338
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-1.3010185,0.2508844,0.41577008,0.77527267,-0.5162708,-0.31661338
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-1.3010185,0.2508844,0.41577008,0.77527267,-0.5162708,-0.31661338
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-1.3010185,0.2508844,0.41577008,0.77527267,-0.5162708,-0.31661338
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-1.3010185,0.2508844,0.41577008,0.77527267,-0.5162708,-0.31661338
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",-1.2738886,0.5502916,-0.06946729,2.3712542,0.34795785,1.28156
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",1.2278357,-1.7166597,-0.11378537,0.9130498,-0.32604292,0.89165676
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",1.5859392,-0.017563416,0.015775189,-0.5298649,1.2533296,-1.477543
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",1.4888223,1.3783219,0,-0.55551326,0.30899444,1.1644499
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",1.87713,-0.58430195,0,-1.5764601,-0.16036813,1.9138923
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",1.9483677,1.0112969,0,-1.3061148,-0.55896807,1.0994678
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",1.8016737,0.485493,0,-1.7461776,0.0017744582,0.87126553
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",1.946236,0.6884062,0,-2.0281332,0.5267918,0.26938188
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",1.5781729,1.3776768,0.025751997,-0.83679986,-0.6826781,1.2639034
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",1.31076,1.6415342,0,-0.17238365,0.56494445,-0.40553474
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",1.3905013,-1.2663821,0,-1.2903451,-0.12593135,0.8653051
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",1.3090572,1.0780635,0.27468556,-0.4863176,0.5006025,-0.5326869
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",1.2471604,-1.0614058,0,-0.18446417,-0.6573942,2.092315
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",1.7534299,0.9655297,0.15903749,-0.31534338,0.5074718,-0.044753395
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",1.3382382,-0.61029774,0,-0.5461714,-0.14683284,1.4510889
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",0.912334,-1.7397101,0.24503802,-0.78504574,0.21042548,1.0597898
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",0.114401124,-0.6090683,0.43477875,-0.75774205,-0.60811245,-0.02316054
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",1.4983163,1.0321084,0.33505914,-0.20635463,0.5269313,0.269404
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",1.6430762,1.3640171,0,0.13260922,0.44191384,-0.07347951
