"file_name","V7","V8","V10","V14","V19"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",1.0798019,0.552659,0.68626624,0.3960445,0.9891756
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.24787958,-0.33537096,0.9949841,-0.049368985,3.075126
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",0.51409715,-0.3219475,0.5973635,-1.4086944,-0.3801553
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-1.0922002,1.5039427,1.0643104,-1.2445862,0.95350975
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",-0.7922675,1.1171769,1.1227928,0.12051339,1.3364495
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.6463079,0.7677859,0.69358677,-1.2890669,1.3756135
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",-1.7843012,0.7347512,0.87496424,0.43592313,1.3863509
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-1.2114578,1.0706165,0.7573153,-0.7196232,2.2376208
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-0.074529305,0.13663149,1.1141526,-0.9072229,0.8556594
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-0.074529305,0.13663149,1.1141526,-0.9072229,0.8556594
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-0.074529305,0.13663149,1.1141526,-0.9072229,0.8556594
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-0.074529305,0.13663149,1.1141526,-0.9072229,0.8556594
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-0.074529305,0.13663149,1.1141526,-0.9072229,0.8556594
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",-0.26370782,1.5986964,1.1089026,-0.13377309,2.9476063
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",1.976103,1.262905,-1.5156761,-0.7149616,0.80150706
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",0.48912954,-1.3332831,-1.1450107,0.69573283,-0.3699961
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",-1.1251647,1.2529906,-1.8855523,-0.11982926,-0.5635019
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",0.5790684,2.0239043,-2.051098,-0.35049364,-1.6030734
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",-0.95308185,0.9382686,-2.1837854,-1.0412662,-1.4280283
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",-0.53694195,1.0502244,-2.0811803,-0.30050597,-1.9630617
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",-0.7648383,0.3316584,-2.0566094,0.13995901,-1.8491744
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",-1.214382,1.5932922,-1.6811223,-0.91977733,-0.92995495
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",-1.4347788,-0.2482515,-0.9920855,0.4449351,-0.12400857
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",1.3076614,1.0495256,-1.3415978,-0.5964805,-1.5356054
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",-0.88306576,-0.3015887,-1.0942463,0.54699063,-0.31999597
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",1.1184305,2.3791635,-1.4341762,-0.80847,-0.64671814
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",-0.6340757,0.33356643,-1.5952752,0.04733347,-0.12921157
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",0.62696725,1.6664649,-1.1957134,-0.47598264,-0.5315847
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",1.5952569,1.203702,-1.0906665,0.04359387,-0.9382899
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",0.8022713,0.17053577,0.10655833,-0.83161664,-0.8215243
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",-0.8171686,0.62426674,-1.2845467,0.49190614,-0.03783784
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",-0.9587706,0.3855212,-1.4048923,0.12849051,0.16256231
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",-1.1420962,0.50054497,-1.261751,0.525408,-0.0066005103
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",-0.8484925,1.8609338,-0.80219233,-0.06680355,-0.88654715
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",-0.593254,0.80711126,-1.2626392,0.27706844,0.25674653
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",1.8447994,0.8931327,-0.6339677,0.43662557,0.233347
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",-0.13274343,-0.4273619,-1.5176109,0.9778781,-0.54721147
