"file_name","V4","V8","V9","V14","V19"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",0.51612896,0.39750326,1.0146974,-1.1943482,0.80057776
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.03678777,-0.59144765,2.7972534,-0.2721478,1.9624738
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-1.2803109,-0.3681945,-0.44958347,-0.24380125,0.8199957
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-1.0492194,1.480636,0.88134193,1.0594615,0.9003866
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",0.17405096,1.1572937,1.3769363,0.7136207,0.9648309
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.8795314,0.7831951,1.4325556,0.6651753,0.3609039
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",0.9613138,0.80811787,1.6654896,1.7860242,0.6303904
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-0.33792618,1.0308467,2.5068169,1.0985806,0.84475553
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-0.38727292,0.04540689,0.9109945,0.23841862,1.2005669
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-0.38727292,0.04540689,0.9109945,0.23841862,1.2005669
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-0.38727292,0.04540689,0.9109945,0.23841862,1.2005669
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-0.38727292,0.04540689,0.9109945,0.23841862,1.2005669
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-0.38727292,0.04540689,0.9109945,0.23841862,1.2005669
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",-0.11979798,1.42411,2.9228778,0.040145975,1.7988254
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",-0.7466133,0.8492717,0.8409342,-2.0865726,-1.1037303
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",0.49054036,-1.6428941,-0.2661425,-0.57837117,-1.5103832
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",-0.33163473,1.0522237,-0.69664574,0.98281306,-2.2589605
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",-0.53786945,1.8197093,-1.600284,-0.7229418,-2.3766856
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",-1.0708538,0.73602897,-1.4042528,0.74409497,-2.6567297
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",-0.38555226,0.90216154,-1.7844852,0.30246705,-2.637397
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",0.21592793,0.11772012,-1.8053622,0.59928024,-2.5022233
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",-1.3155411,1.3356504,-0.82225245,1.1829975,-1.7595589
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",0.58826524,-0.43655255,-0.13115376,1.3778291,-1.2421434
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",-0.38074097,0.98203963,-1.4883872,-1.1530365,-1.53487
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",0.69766504,-0.64030796,-0.3134653,0.7922566,-1.4093227
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",-1.1305939,2.1801481,-0.6861165,-0.95996624,-1.4181503
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",0.15446383,0.17771807,-0.13030982,0.47360882,-1.7614409
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",-0.5819263,1.578848,-0.516229,-0.6117285,-1.1724955
