"file_name","V2","V7","V11","V18","V19"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-0.7193139,-0.8375929,0.8707881,-0.31853646,-0.784426
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",-1.3304337,-4.143392,0.689536,0.03104553,-0.08499622
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-0.55141085,0.20774826,0.51092297,0.97348315,0.45105705
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-1.1383634,-0.521934,-1.3339269,0.92014486,-1.42726
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",-1.0403908,-1.1185476,-0.95507616,-0.31886518,-1.1257612
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.5992164,-1.1755383,-0.7023734,0.7046706,-0.70754445
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",-1.0083673,-1.3952363,-2.1457675,-1.1145495,-0.40651295
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-0.865361,-1.7212669,-1.3817426,0.48523667,-1.1703728
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-1.542611,-0.8786847,0.14532469,0.3667382,0.11475086
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-1.542611,-0.8786847,0.14532469,0.3667382,0.11475086
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-1.542611,-0.8786847,0.14532469,0.3667382,0.11475086
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-1.542611,-0.8786847,0.14532469,0.3667382,0.11475086
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-1.542611,-0.8786847,0.14532469,0.3667382,0.11475086
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",-1.1617664,-2.2692144,-0.35422412,0.26511762,-2.002409
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",1.3174783,-0.6449045,1.5889957,0.614554,-1.5114862
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",1.3566124,0.04227148,0.48735538,-0.94757533,1.5969794
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",1.9814681,0.9528937,-1.4498324,-0.52444136,-0.78924716
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",1.993648,1.991863,0.26546863,-0.108526915,-1.6350267
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",2.2723913,1.5990446,-0.9729859,0.3733164,-0.45679632
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",2.2702155,2.1923542,-0.59147257,-0.15913893,-0.6372187
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",1.9804796,1.989362,-0.64282715,-0.4884383,0.24848233
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",1.7030561,1.1570015,-1.5135566,0.54970187,-1.0558918
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",1.1285379,0.095522106,-1.6307788,-0.55346406,0.74377364
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",1.4960632,1.6842743,1.0372833,0.10628429,-0.7758615
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",1.1791672,0.34144026,-0.8720834,-0.90985364,0.9175519
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",1.3811097,0.94786614,0.5783983,0.3528521,-2.6378696
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",1.5568942,0.3814734,-0.96618557,-0.18892552,0.08361916
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",0.96436477,0.77650005,0.34159374,0.32607082,-1.8023192
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",0.9659797,0.99334604,1.4981358,-0.38660002,-1.0784155
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",-0.045019276,0.7648378,0.48325458,0.73941827,-0.11125609
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",1.1961285,0.23341638,-1.1402227,-0.8078606,-0.36330378
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",1.4474636,0.06691602,-1.4145412,-0.42124116,0.03963459
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",1.3371878,0.22417718,-1.5073245,-0.6737989,-0.19364247
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",0.56863296,1.1292546,-1.1136997,0.43016893,-1.8336121
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",1.3347251,-0.056599118,-1.0679228,-0.72899365,-0.6701956
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",0.265228,-0.190705,1.7380257,-0.63849056,-1.0235103
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",1.5021868,0.7221171,-0.28262097,-1.4077405,0.9495718
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",0.68273354,-0.3435767,0.27837262,-0.83590597,-0.24633485
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",0.061670136,-1.0738984,-0.3519717,-0.26716074,-1.0867342
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",-0.14250416,-0.7709596,0.6294547,0.12568659,-0.99679744
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",0.84261835,-1.0853959,-0.22616984,-0.5082843,-1.622362
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",0.65413374,0.7469185,0.1492769,-1.1146353,-1.1222689
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",0.5815016,1.4570808,-1.7661339,-1.5291424,0.28746492
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",0.5465876,1.1795007,-1.2900869,-1.5737178,0.47133464
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",0.3213292,0.22963077,-1.5327057,-0.21079838,-1.5792692
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",0.7528567,0.64830774,-0.36109433,-0.4446121,-1.1055161
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",-0.18805672,-0.2633282,-0.14065614,-1.0416131,-1.0668452
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",-0.26515663,-0.06745843,-0.9056188,-0.5910695,-1.8809897
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",0.28710893,1.2839047,-0.9390888,0.8698619,-1.0971104
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",0.28710893,1.2839047,-0.9390888,0.8698619,-1.0971104
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",0.3878065,0.7955697,0.09945829,-0.48382235,-1.8216194
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",1.1582291,-0.07174421,-1.3987719,0.36347097,-1.9586316
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",0.05029199,1.4324241,-1.179832,1.0228277,-1.8876247
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",1.1092727,0.45884627,-2.1509845,0.63357085,-2.0857103
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",0.0660192,1.30599,-1.3905933,-0.20579794,-1.0529585
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",0.8013393,0.003947856,-2.3057454,0.3153967,-2.2603831
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",0.51300645,-0.62754166,-1.8257029,-0.57631063,-2.3103561
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",1.1819973,0.17811815,-1.2540774,-0.9593784,-0.46055165
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",0.22464338,3.5284748,-1.1173214,0.2142073,-0.6830699
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",-0.22468626,2.8130734,-1.7423112,0.62031454,-1.1134152
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",1.2042032,1.9888697,0.25290737,-1.3994783,-1.7104707
