"file_name","V4","V6","V11","V14","V17"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",0.7780655,0.7248544,0.5837359,-0.9883945,0.95585966
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",3.1062636,-0.48817658,0.6028933,-1.266471,-0.017769087
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-0.41575247,-0.2123813,0.55790263,-0.3369073,-1.4342337
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",1.0087097,1.7137717,0.9539159,1.1319993,-1.0820613
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",1.4593707,1.3986311,1.0718663,0.5842694,0.39837012
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",1.5336977,1.0219978,0.41013286,0.463854,-1.0026473
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",2.0731227,1.0266451,0.72807163,1.8584042,0.78775406
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",2.3511462,1.4037986,0.97426075,0.8366933,-0.48998615
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",0.9495929,0.14656055,1.2158368,-0.1644487,-0.7760509
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",0.9495929,0.14656055,1.2158368,-0.1644487,-0.7760509
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",0.9495929,0.14656055,1.2158368,-0.1644487,-0.7760509
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",0.9495929,0.14656055,1.2158368,-0.1644487,-0.7760509
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",0.9495929,0.14656055,1.2158368,-0.1644487,-0.7760509
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",2.4064546,1.892605,0.9323079,-0.58738333,-0.11473611
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",0.5674966,1.4835625,-1.4013423,-1.9103402,-0.45648584
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",-0.26492178,-1.519326,-1.4928838,-0.25340256,0.5271746
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",-0.474072,1.5276791,-1.8871152,1.452336,0.4437266
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",-1.6946037,2.2703264,-1.973655,-0.05260977,-0.13589469
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",-1.1804023,1.178185,-2.5614982,1.2367963,-0.44017664
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",-1.8084675,1.354261,-2.2840042,1.0042657,0.018844262
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",-1.7561663,0.39725897,-2.2209244,1.1857651,0.44865373
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",-0.54012984,1.7000086,-1.5979378,1.586071,-0.625983
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",0.3168361,-0.061338514,-0.8676102,1.6634852,0.27472767
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",-1.7072543,1.3930529,-1.457082,-0.7481564,-0.40511122
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",-0.10267309,-0.21773249,-1.3384225,1.1705259,0.6092317
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",-0.7238011,2.829621,-1.3151731,-0.75371087,-0.8297963
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",-0.008545643,0.47741678,-1.4850992,0.9159709,0.1602756
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",-0.5879821,2.020973,-1.2340728,-0.363197,-0.686283
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",-1.2239047,1.4345009,-0.86402667,-1.4052106,-0.11351538
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",-0.7899299,0.42863047,-0.05370003,-0.4010843,-1.0077257
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",0.09586409,0.7566908,-1.1418432,1.0427257,0.35406694
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",0.49013302,0.5091832,-1.2158291,1.2111449,0.21402705
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",0.1899416,0.7450035,-1.07445,1.3636264,0.4097627
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",-0.6947466,2.240358,-0.52880466,0.87146556,-0.77382815
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",0.5590508,1.1158702,-1.2136886,0.93386936,0.50986123
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",-0.07090539,1.0412096,-0.4983622,-1.7610625,0.6533314
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",-0.6115435,-0.40455088,-1.6223373,0.63067997,1.1843828
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",0.47641316,0.50671,-0.90994215,-0.30082706,1.1533939
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",1.3720438,1.0245992,-0.35450357,0.040454283,0.50635386
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",0.9362762,1.1332601,0.00851557,-0.75832295,-0.49962005
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",1.333074,1.4846023,-0.787196,-0.32537076,0.32883373
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",-0.7827595,1.5394412,-0.43609983,-0.04487618,1.0430273
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",-1.0967761,0.38071126,-0.32188603,1.6803921,1.7010543
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",-0.8929587,0.18522927,-0.4532174,1.3453958,1.584561
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",0.11265313,2.0210621,0.1340658,1.4620866,0.01371447
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",-0.52740556,1.578044,-0.6633338,0.22209711,0.39067557
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",0.47169253,1.3186773,0.27357534,0.037908196,0.72704566
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",0.33193272,2.1869535,0.27002034,0.7330149,0.09685646
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",-1.1140072,1.495833,-0.100541845,0.9221885,-0.9906155
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",-1.1140072,1.495833,-0.100541845,0.9221885,-0.9906155
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",-0.9315963,2.2543406,-0.45448586,-0.26703843,0.344667
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",0.80879873,2.2532642,-1.0144762,0.9248045,-0.24613681
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",-1.1428758,2.4868662,0.2055422,1.0955712,-1.0218753
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",0.27228954,2.6759286,-0.93301165,1.8535982,-0.68305457
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",-1.0563715,1.5575168,0.079154566,1.3780932,-0.020364076
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",0.69815516,2.9269102,-0.71369225,1.7724406,-0.23092464
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",1.4164394,2.5983121,-0.35336962,1.2922887,0.5930557
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",0.20280696,0.71881324,-0.94953126,1.0410165,0.89491117
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",-3.50246,1.4022428,-0.24860352,1.3985318,-0.19964126
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",-2.9149644,1.966178,0.015796911,1.8675617,-0.54293406
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",-2.0051782,2.262626,-1.043839,-0.24205174,1.3026649
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",-2.2784128,0.1751351,-0.8119508,1.3959035,-0.4093016
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",-0.86601186,3.1036103,-1.1446124,-2.320782,0.49312338
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",0.3399865,0.20375621,-0.2574131,1.637354,1.373824
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",-2.6927009,2.3691216,-0.797725,0.8464546,-0.6985506
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",-0.58559996,2.0795882,-1.0558453,-1.1286155,0.81601584
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",-0.21904069,1.9195927,-1.2351322,2.4606504,-0.13603073
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",-0.3155517,3.1673143,-1.3048831,-0.060758397,0.0057408363
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",-0.5460178,0.5964289,-1.593574,2.0752463,1.2712183
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",-0.8082585,2.3194947,-0.5462737,0.8278644,1.712894
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",0.099266894,1.3927256,-1.4677718,0.5882577,0.45530307
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",0.6445994,1.7057782,-1.1599706,0.17755665,0.12545997
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",-0.8298032,-0.6710599,-1.2203765,1.9269186,-0.026425213
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",-0.821953,1.5464281,-0.77246654,1.081509,1.2635286
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",-0.76601326,4.3003488,-0.7861615,-0.7971842,0.46996716
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",-0.91313475,3.7712786,-0.9966541,-0.85603714,0.686625
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",-1.4566647,2.330239,-1.6152277,-1.1157819,0.5782653
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",-0.69701475,-0.5770841,-0.32002312,1.2563008,-0.63512635
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",-1.034747,-0.18149424,-0.48934212,0.6826607,-0.7375213
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",-1.442863,1.5319173,-0.47402862,1.1855525,-1.1351585
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",-1.1611356,0.16716963,-0.75857985,0.6094791,-0.5456519
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",-1.1456299,-0.39062235,-1.555196,1.5197194,-0.029413655
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",-0.016903678,-0.55670047,-1.6140678,1.4172465,0.3879304
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",-1.3436729,0.058681794,-0.624784,0.9306888,-0.729501
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",-0.89971477,1.7399657,-0.76164657,-0.25552166,0.8644694
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",-2.4421628,1.0354043,-0.7285826,2.016201,-0.18972096
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",-0.80426925,0.018534325,-0.6902209,0.5711884,-0.96585524
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",-0.5734844,-0.18329751,-0.6301913,1.0374525,-0.4799216
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",0.2977791,0.52585393,-1.3009034,0.78653055,-0.15126929
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",-0.34873572,0.57341087,-0.43634734,1.2095809,-0.8375931
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",-1.3463407,0.10438368,-0.10045797,1.0393316,-0.32857516
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",-1.4449168,1.5431991,-0.23021834,1.455233,-0.54511535
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",-0.95519847,1.8154777,-0.47912496,1.9091874,-0.43334314
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",-1.7197002,1.5575081,-0.22221291,2.0535784,-0.5349219
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",-0.62394637,0.7748323,0.13864112,2.1390243,-0.026324883
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",-0.2427524,0.32347876,-0.54902864,1.1874586,-0.05405365
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",-1.2553807,0.13155378,-0.9588668,1.6185216,0.27598494
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",1.2264241,1.1283674,-1.7257601,-0.24619423,-0.06949064
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",0.868261,1.4960381,-0.90310854,-0.29984263,0.6185856
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",-0.46873447,1.132708,-1.5348219,-1.1119292,0.52599144
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",-2.2507913,0.7647148,-1.8480532,-0.6139797,-0.12082037
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",0.4530109,1.2440177,-1.2636185,1.523781,0.12479654
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",-0.67636484,1.5935835,-1.1039267,1.7819554,1.332693
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",-0.5331174,0.42708018,-1.3883085,1.7681247,1.8443944
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",-1.2635888,0.013663918,-0.24377663,0.2412338,-1.184017
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",-1.4867553,1.7920536,-0.9699283,0.92466414,0.4500171
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",-0.8492786,0.09709767,-1.9724602,1.3310667,0.27829257
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",-0.9221439,0.8019525,-1.9897162,1.159033,0.51393676
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",-0.9653366,1.7688893,-1.8328001,1.2856385,1.1271721
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",-0.5449912,1.2606426,-1.8958619,1.2329072,0.5708287
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",-1.225755,1.6286253,-1.0607903,1.3986427,-1.0210519
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",-0.88313925,2.6770005,-0.67373127,0.56565684,-1.0613348
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",-0.1385164,1.9838682,-1.0812792,1.8950171,-0.9518161
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",-0.62918586,0.62587434,-1.2643538,0.1658765,-0.020065606
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",-1.9885099,2.4827387,-1.5524169,0.13633844,0.20582488
"Audi$$A4 Cabriolet$$2007$$Silver$$7_8$$165$$image_25.jpg",-1.6369475,1.5367478,-2.0248015,-0.9581297,-0.8412442
"Audi$$A4$$2008$$Silver$$7_5$$463$$image_0.jpg",-0.5586242,0.93259203,-0.6975357,-0.46849337,-0.12329841
"Audi$$A4$$2009$$White$$7_5$$618$$image_0.jpg",-0.61863863,1.1893327,-0.7576351,0.4466323,-0.32415155
"Audi$$A4$$2011$$Grey$$7_5$$666$$image_2.jpg",0.64489686,0.5430092,-1.3531055,0.4751909,-0.2774261
"Audi$$A4$$2011$$Silver$$7_5$$110$$image_2.jpg",-0.9732354,0.49070182,-1.1949606,1.6990672,-0.05857238
"Audi$$A4$$2011$$Silver$$7_5$$677$$image_0.jpg",-2.3926468,0.5429479,-1.7289026,-0.96731603,-0.17206009
"Audi$$A4$$2012$$Silver$$7_5$$823$$image_0.jpg",-1.0583643,-0.23552576,-1.3059078,1.2282512,0.15287434
"Audi$$A4$$2012$$Unlisted$$7_5$$369$$image_0.jpg",-1.7786583,3.1641345,-0.90856284,-0.4833659,0.08375016
"Audi$$A4$$2012$$White$$7_5$$535$$image_0.jpg",-0.04834932,1.5527211,-1.4287361,2.3481383,0.09176029
"Audi$$A5 Cabriolet$$2010$$White$$7_10$$406$$image_4.jpg",-1.7023641,1.8081934,-1.5867703,-0.103282765,0.0037142634
"Audi$$A5 Cabriolet$$2011$$Grey$$7_10$$326$$image_5.jpg",-0.47648746,0.55578613,-1.5771694,1.2558361,0.11242799
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$327$$image_1.jpg",-0.7691092,0.27527,-1.6674289,0.15823872,0.368318
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$486$$image_4.jpg",-0.4562555,-0.022332393,-1.5096265,0.8112492,0.1283627
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$21$$image_5.jpg",-2.5343232,2.518964,-1.6643786,1.2960424,0.12983918
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$378$$image_5.jpg",-2.6483755,1.8134981,-0.9212639,0.58578664,-0.40893844
"Audi$$A5 Cabriolet$$2014$$Silver$$7_10$$396$$image_2.jpg",-1.8195088,1.1762484,-1.2549405,0.9638182,-0.50982237
"Audi$$A5 Cabriolet$$2014$$White$$7_10$$239$$image_2.jpg",-1.9026974,1.9300938,-0.83547944,1.5424267,-0.37967476
"Audi$$A5 Cabriolet$$2015$$Multicolour$$7_10$$421$$image_6.jpg",-1.4243944,1.2359929,-1.5509754,1.6158108,0.11768554
