"file_name","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-0.094579205,0.5785248,-1.5456702,-0.83437407,-0.7715589,0.100546554,-0.055737596,1.2766275,-1.1802554,0.39242825,0.17047834,-1.0510435,-0.7373773,0.8141565,-0.732249,-0.8020216,-0.10109188,1.3100775,0.37818164,0.7088902
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",-0.6325433,1.2752379,-1.4229279,0.5373374,-1.099886,-1.9141872,1.560554,-0.37080556,-1.0634798,1.1008036,0.84157133,-1.4675469,0.9606335,1.0027499,-1.3944899,1.9659649,-1.371691,-1.1974137,0.40925917,-1.3551648
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",1.2658467,1.743892,-0.41710258,-0.6438424,1.214339,0.30369657,-0.47229767,-0.012814403,-0.19061525,2.4357867,0.8880596,0.43304968,0.21308935,0.3841487,0.4888095,0.42864355,-0.25743294,-0.768358,-0.14965251,0.49006423
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-0.43321037,1.5820204,-1.6979021,-1.6153291,0.7631568,-1.0802622,0.0023607835,-1.2324374,0.28907079,1.8452942,0.030778,0.5917484,1.9902436,0.5237295,-0.68529886,1.235635,-0.5310892,1.7317449,0.48157838,-0.60094815
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",1.382846,0.59174883,-1.8284949,-0.3368602,-1.0687938,-1.0520552,1.585177,-0.39891464,-0.06828891,0.6649732,0.9490222,-0.44084218,0.808465,1.2418851,0.78358644,0.6854959,-0.6905862,2.8379014,0.27716458,-0.63595706
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-1.1517614,1.4254146,-0.97727364,-1.0646104,0.8703506,-1.3049358,0.7414167,-1.4563706,-0.57091415,1.4179878,1.5032542,0.24344385,1.1114603,0.43310252,-1.1838127,-0.35014042,-0.07255295,0.6817076,0.5172635,-0.38241386
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",1.3986348,0.6497388,-0.8247655,-0.6444361,-1.0450263,-2.8776743,1.8538048,-1.5798693,-0.5365398,1.0174816,1.0845842,-0.23017663,1.5986067,-0.2848593,-1.1002547,0.33420905,-1.5154815,0.7843385,-0.5646812,-1.4577504
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-0.69134796,1.6072401,-0.8754696,-0.6576483,0.2786189,-1.8012873,1.5318186,-1.4002345,0.6375143,2.3688996,1.0658983,-0.15413755,2.1399689,1.8100502,-1.9625267,0.17439349,0.26454735,0.23658344,-1.255353,-0.8006893
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-0.14510189,0.764837,-1.1968198,-0.799971,1.328167,-1.5999576,-0.10956299,-0.11050582,0.25494245,1.2305441,1.7320193,0.71334314,1.5495175,-0.44148955,-1.1423701,-0.3111976,-1.9359683,-0.12544543,1.0051607,-0.49977174
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-0.14510189,0.764837,-1.1968198,-0.799971,1.328167,-1.5999576,-0.10956299,-0.11050582,0.25494245,1.2305441,1.7320193,0.71334314,1.5495175,-0.44148955,-1.1423701,-0.3111976,-1.9359683,-0.12544543,1.0051607,-0.49977174
