"file_name","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-0.64745796,-3.269368,0.6349631,6.603112,0.77998906,-3.4123583,0.4368801,2.880056,2.5155108,1.2946287,2.8021002,5.7980723,-2.96522,4.5600595,0.35834527,4.0256147,1.8599329,-3.7125673,0.6183344,1.186747
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.7142921,-0.11839521,6.603678,9.229581,-3.3342292,-4.6657662,4.081694,0.7119038,1.6371548,-0.4664632,1.0321754,-0.49793363,-5.4223456,2.3470893,1.024013,1.134253,4.027429,1.9344454,-9.803702,-3.6227832
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-2.8070178,-2.1970508,2.4133484,5.7542596,1.3571228,-4.736157,-1.7779126,0.011848599,-2.5734203,1.053774,3.1690252,-3.2695935,0.8529075,2.0371263,-1.9362427,3.5527625,-4.7646966,-4.315447,-5.3335567,6.388392
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",0.1926336,0.80307597,3.2981422,12.318172,-5.552334,-2.8287983,-1.2881554,-1.4870325,-7.2505503,-2.6291137,2.5919647,6.2117496,-3.6965792,6.4642754,3.832602,4.5236597,-4.602086,-2.2623558,-6.5791874,4.0575924
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",-1.297591,-6.1267786,-1.1660835,11.517835,-1.8148965,2.9240706,0.47431105,0.5376848,-3.918545,-2.5185604,-2.2926846,5.518008,-7.9747915,4.98239,1.2174256,5.42353,-1.0804201,-0.9515257,-5.9097157,2.6919036
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.29283202,1.1810791,2.5769782,8.5572405,-2.5759022,-8.868262,0.5344557,-0.07101831,-3.279106,-0.9579151,0.87705,5.5608664,-3.4747124,6.1022344,4.3073735,5.2383585,-3.4540715,1.2992684,-4.904396,1.673036
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",3.6613379,-3.7628958,1.8618275,6.073052,-3.4980426,-2.7711904,1.2032404,-1.0969101,-3.6133068,-5.8142953,-1.7971493,5.0813556,-9.723498,6.015276,1.4392052,5.3871284,-0.91734004,-0.6940529,-15.682948,4.491785
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-1.986355,0.3161639,3.457999,7.9288173,-6.377519,-1.8059716,6.3640995,0.7113215,-2.0004952,-1.9289583,-1.095905,6.3278213,-2.7558882,6.1740494,1.9833995,6.4892054,-5.89683,0.48765814,-8.001307,1.9125537
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",0.8674577,-3.5004947,5.1172414,6.4806814,-0.27397233,-9.073302,-2.3323007,-3.3448012,0.67746013,-1.0205241,1.7863799,5.9729524,-3.214762,2.5601835,7.1311197,5.7816286,-6.2250605,-2.9965713,-7.9427385,4.812055
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",0.8674577,-3.5004947,5.1172414,6.4806814,-0.27397233,-9.073302,-2.3323007,-3.3448012,0.67746013,-1.0205241,1.7863799,5.9729524,-3.214762,2.5601835,7.1311197,5.7816286,-6.2250605,-2.9965713,-7.9427385,4.812055
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",0.867458,-3.500498,5.1172385,6.4806833,-0.27397233,-9.073304,-2.332302,-3.3448043,0.67746025,-1.020523,1.7863785,5.972953,-3.214763,2.560186,7.1311193,5.781629,-6.2250624,-2.996573,-7.9427414,4.8120546
