"file_name","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-1.0208857,-2.8757548,1.8262149,0.53636926,5.3831487,-3.0706513,-1.693455,2.43985,-4.4750953,-0.8866734,0.041067235,1.0663767,3.5545988,3.486576,0.7435876,1.5357037,4.240897,2.2427876,-3.9791417,-5.3396006
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",-3.7436285,-7.2983236,-2.1956608,-2.0993834,-1.6856003,0.5164225,2.2449477,-2.9466317,1.1734077,-4.6350327,-0.1421572,4.121995,-1.6660799,1.8508857,-7.053846,-2.9038558,7.062589,1.5899299,-0.7026924,-5.0093436
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-1.2534571,-3.9168398,0.31756705,-0.3846292,-1.2005955,-1.4316689,0.9721771,7.530906,-4.6041446,0.29976392,3.2429702,-0.9148341,-3.8100834,1.6905081,4.401845,-3.1915128,2.063191,-2.8811507,3.583529,-2.9957147
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-2.0726326,-6.2410917,-2.8857524,-6.8097615,7.7731986,-0.29972744,0.33299106,4.5236335,-6.0328097,-2.0412693,7.053765,2.1954591,-2.964993,-3.061291,0.10127833,2.1844254,5.260774,-1.374612,3.0662043,-2.9520876
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",1.1390938,-8.18026,1.8189507,-3.962975,6.6739078,0.35016024,-7.7330685,1.2686012,-5.710328,-1.7980263,7.551512,0.31199297,-4.0232477,-2.2702537,-0.04702065,1.252748,6.8382545,0.7708285,-3.0301049,-3.832169
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-4.2627845,-3.0200627,-2.1349354,-2.6331196,5.958126,3.8924546,1.1605053,2.506119,-7.158243,-4.6464043,1.8515075,1.672904,-1.2851528,-1.7486973,-0.7085161,-1.2042484,5.9014177,-0.77303815,2.2955966,-7.0368237
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",-2.7468164,-8.189557,1.0079101,-5.8082104,8.363428,4.7440968,-5.6052055,4.641508,-6.4671574,-7.000393,2.0513039,-0.8431689,-5.0467377,1.5025996,-7.2749066,-2.2539914,10.556798,3.1310441,2.5260978,-4.168305
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-5.993108,-2.8187635,2.6086364,-3.6596594,6.077459,4.3633256,0.42088252,-0.17800352,-4.9870653,-1.741412,3.0523841,5.767139,-6.2047186,-1.1266582,-2.658211,0.34556296,7.5298853,3.2644646,3.5470233,-4.947177
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-3.02001,-5.4526567,1.8646845,-0.84473354,5.8016276,-0.4229449,5.696063,7.884211,-5.0940995,-4.141117,0.71724886,-1.8921198,-2.2141984,-3.3225942,-3.1986668,-4.6838093,9.434074,-0.5812852,2.3389578,-6.2884088
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-3.02001,-5.4526567,1.8646845,-0.84473354,5.8016276,-0.4229449,5.696063,7.884211,-5.0940995,-4.141117,0.71724886,-1.8921198,-2.2141984,-3.3225942,-3.1986668,-4.6838093,9.434074,-0.5812852,2.3389578,-6.2884088
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-3.02001,-5.4526567,1.8646845,-0.84473354,5.8016276,-0.4229449,5.696063,7.884211,-5.0940995,-4.141117,0.71724886,-1.8921198,-2.2141984,-3.3225942,-3.1986668,-4.6838093,9.434074,-0.5812852,2.3389578,-6.2884088
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-3.02001,-5.4526567,1.8646845,-0.84473354,5.8016276,-0.4229449,5.696063,7.884211,-5.0940995,-4.141117,0.71724886,-1.8921198,-2.2141984,-3.3225942,-3.1986668,-4.6838093,9.434074,-0.5812852,2.3389578,-6.2884088
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-3.02001,-5.4526567,1.8646845,-0.84473354,5.8016276,-0.4229449,5.696063,7.884211,-5.0940995,-4.141117,0.71724886,-1.8921198,-2.2141984,-3.3225942,-3.1986668,-4.6838093,9.434074,-0.5812852,2.3389578,-6.2884088
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",-7.0748334,-3.8839426,2.1054833,-5.383054,7.688392,1.4619676,-0.94054085,2.0631888,1.342381,-0.33067006,2.4892483,4.357039,-0.67530197,0.12497523,-3.678614,1.0498515,10.262205,1.827959,-1.466615,-5.3094907
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",-0.030793201,2.2644947,-0.59504014,-6.776822,2.6134567,-5.401626,-2.0087702,1.7608254,-0.41934642,-0.37581435,0.9842053,-0.45318457,1.7936338,2.8061004,1.7633346,-2.4076593,2.2764018,-0.921138,-1.774189,-8.253645
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",2.3838575,-3.7500396,2.0526059,0.43712187,5.328752,-3.147097,-5.9839735,-1.2940606,-2.319807,-1.0899414,2.7456765,-11.104036,2.34372,5.6914797,0.15201701,-1.9876268,0.18695718,1.5645009,2.0062785,-1.4566379
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",-4.7751427,-4.207775,-0.53593314,-11.284273,6.6699424,-3.8100424,-9.727867,5.192261,-3.1691344,-0.80355173,1.3351955,-4.024281,-2.7766852,5.601292,1.1757395,4.500454,-8.327077,-1.3256747,0.9663131,-3.912
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",-0.5449912,-1.8151138,-2.9418771,-10.478308,4.565333,-9.3538885,-3.234482,4.1362786,-0.3892131,0.25895953,3.4811506,-1.0559826,-0.23911297,2.4853177,5.3440495,3.4918654,-8.505046,-6.666224,0.35461763,-6.2740345
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",-2.25198,-1.0104978,-2.5434384,-11.708067,0.9588873,-5.9674654,-5.1185474,2.3673213,-2.9974658,-1.4263973,0.6061968,-4.1384397,-3.0235515,4.418404,4.3536325,2.5422947,-9.19023,-4.7151465,1.0544684,-1.8603776
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",-0.79891324,-2.616449,-0.87562627,-11.380501,1.1059848,-8.766908,-3.2455251,4.080954,-2.3188248,-0.78434217,2.701258,-3.8212993,-3.746319,3.2028127,5.185231,1.4184289,-9.713199,-7.507644,2.6013062,-2.9996753
