"file_name","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",1.488029,-1.3932906,0.06493381,0.021136852,0.039411113,1.108628,0.3859589,0.28598335,-0.025410136,0.03390468,0.2670927,-0.24177715,0.22076,-1.0038909,0.16130114,1.2052426,0.65617937,-0.7603097,0.49036843,-0.46988147
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.4043691,-1.1815149,0.24852824,0.21017551,0.1051752,-0.9972899,0.60825247,-0.09600329,-0.1552424,0.27709958,-0.17511065,-0.25700516,-0.18502904,-3.7402422,-0.028973622,-0.82441074,-0.11666018,2.0684302,1.1345326,-0.04312153
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",1.5630016,0.26032794,-0.014676768,-0.08483297,-0.0524102,-0.20079073,-1.9249305,-0.039246462,0.107647955,-0.022023916,-1.2000966,0.050177794,0.26807874,0.083886586,0.23317185,-0.0061323196,-1.7249024,0.9937584,0.63244355,-0.5744618
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",0.6286767,-1.7417727,0.05382065,0.07219659,0.018881544,-1.6020708,-1.2833838,-0.2707257,-0.22524567,0.31113434,1.3748521,-0.045475964,-0.0844088,-0.16190931,-0.033082627,-1.726613,0.41427222,1.8583103,-0.13087647,-0.70033514
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",0.9860239,-1.7936903,0.033208337,-0.04167986,-0.12913176,-1.4260385,0.58389664,0.16572437,-0.2185422,0.26434729,1.8918653,1.0253361,-0.1115688,-1.4771136,0.13785982,0.11113687,-1.9500401,0.58381146,0.2284225,-0.9732913
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",1.3019118,-1.4295508,-0.14034736,0.118177384,-0.05779671,-1.3014727,-1.6288854,-0.08884465,-0.25741327,0.4474915,0.49959058,0.27434686,-0.21877967,-1.3373502,-0.012707388,-0.9566811,0.60712856,1.277116,-0.23147935,-0.7114506
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",1.606349,-0.7308953,-0.21935447,0.0042295326,0.080861956,-2.9174948,-1.331111,0.0003721472,-0.10703986,0.23943087,3.4855707,0.10300118,-0.18864614,-2.4336424,0.08899602,-1.0145562,-1.3513246,0.7242111,0.072368935,0.48869902
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",0.88410586,-1.5908967,-0.08855319,-0.011995567,-0.09622213,-3.0561097,-0.43480337,-0.2377694,-0.19722952,0.22641748,0.87702405,-0.87769383,-0.1829546,-1.6014074,-0.04050617,-2.4259057,0.23097363,0.0073887855,0.06947523,-0.40837044
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",0.81842154,-0.94224435,-0.2186685,0.035916798,-0.11600423,-0.82443434,-3.4842772,0.12013433,-0.19194153,0.13198261,0.5458191,0.14652765,-0.20850419,-1.2662433,-0.0623454,0.30305356,0.24286452,1.6542042,1.5381199,-0.33030307
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",0.81842154,-0.94224435,-0.2186685,0.035916798,-0.11600423,-0.82443434,-3.4842772,0.12013433,-0.19194153,0.13198261,0.5458191,0.14652765,-0.20850419,-1.2662433,-0.0623454,0.30305356,0.24286452,1.6542042,1.5381199,-0.33030307
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",0.81842154,-0.94224435,-0.2186685,0.035916798,-0.11600423,-0.82443434,-3.4842772,0.12013433,-0.19194153,0.13198261,0.5458191,0.14652765,-0.20850419,-1.2662433,-0.0623454,0.30305356,0.24286452,1.6542042,1.5381199,-0.33030307
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",0.81842154,-0.94224435,-0.2186685,0.035916798,-0.11600423,-0.82443434,-3.4842772,0.12013433,-0.19194153,0.13198261,0.5458191,0.14652765,-0.20850419,-1.2662433,-0.0623454,0.30305356,0.24286452,1.6542042,1.5381199,-0.33030307
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",0.81842154,-0.94224435,-0.2186685,0.035916798,-0.11600423,-0.82443434,-3.4842772,0.12013433,-0.19194153,0.13198261,0.5458191,0.14652765,-0.20850419,-1.2662433,-0.0623454,0.30305356,0.24286452,1.6542042,1.5381199,-0.33030307
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",0.23421015,-3.171285,-0.19352864,-0.10537477,-0.11730361,-2.2407925,0.64919573,0.3050698,-0.22188757,0.019926146,0.66912466,-0.1296404,-0.17373149,-1.6512375,0.17503081,-1.6870823,0.58261794,0.028290823,0.760546,-0.19948296
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",0.016908467,-1.3899661,-0.1880988,-0.1521792,0.0045763245,-0.91324973,0.60816747,-0.3201554,-0.06035798,-0.1447693,-2.2313004,-1.5411189,-0.19478571,-0.6416005,0.06776041,1.087635,0.13801704,1.2114377,-0.82068956,0.4783963
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",-0.85502064,1.5956123,-0.18000698,-0.050832957,-0.04687774,0.08528233,1.8607,0.16145802,-0.09084313,-0.09340471,0.50044906,-0.27080035,-0.11814728,-0.4681008,0.1799689,1.9041355,0.122549415,0.50662655,-0.18748453,0.016229637
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",0.59810746,-0.030786898,-0.36997652,-0.047940493,-0.028804138,-2.518177,1.9804934,0.18115519,-0.34417465,-0.2059306,0.353547,1.0245103,-0.26533908,0.7982018,-0.016613511,0.22006184,-0.70849055,1.572787,-3.3778317,-0.62500453
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",-0.43833983,-0.9730417,-0.4771175,0.02079081,-0.09173745,-0.57810676,1.8363012,0.47558853,-0.3013604,-0.018234655,-1.3918431,0.7316169,-0.19702181,2.035497,-0.1902493,0.9517397,0.32477415,2.1240118,-3.1787333,-0.7855414
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",0.85949284,0.33433178,-0.3102853,0.0029409397,-0.088474005,-0.5863732,1.546229,0.0046688374,-0.16745736,-0.06594354,-1.5340347,0.4324183,-0.24029732,1.2457411,-0.09975903,-0.40641147,-0.91676694,1.8222506,-3.4938617,-0.6731262
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",-0.01892212,0.28730953,-0.4170851,-0.038463414,-0.09069359,-0.4751128,1.3517607,0.47499168,-0.25684193,-0.0012133857,-1.2113422,0.85026443,-0.15345299,2.1443903,-0.05923593,0.52787703,-1.4146469,1.8685439,-3.3758628,-0.87286174
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",-0.18651342,1.1519088,-0.4070527,-0.036202446,-0.05977577,-1.0036763,1.1663257,0.54038084,-0.19011582,-0.025462762,-0.598351,0.6041474,0.04002323,1.5231326,0.036792397,1.1660442,0.22215146,2.0459013,-2.7698216,-0.51422185
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",0.52452165,-0.26537025,-0.45936638,-0.029168135,-0.08177321,-0.85991216,0.8503419,0.11339433,-0.32389697,-0.095368326,-0.6229205,0.9978728,-0.23647273,0.82634515,-0.12357041,-0.64380354,0.63170403,2.0112767,-3.3047783,-0.330536
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",0.51513904,1.2153677,-0.23515256,0.005125584,-0.027743682,-1.5053723,-1.1143638,0.36426184,-0.2399636,0.16889162,1.2779106,0.68212503,-0.051686235,-0.58835465,0.029993804,0.5202134,2.455976,1.7778102,-1.5269091,-0.69624794
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",-0.24585842,-0.7879861,-0.11682713,0.03769917,-0.022279873,-0.27629983,0.007863665,0.26810688,-0.2106819,0.07673563,-1.6288785,0.67892003,-0.06373022,1.4414566,-0.14101171,1.3393018,-0.23158234,2.2745707,-1.5641601,-0.6381984
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",0.84388816,1.3725587,-0.23431885,-0.0622181,-0.06569669,-0.81803364,-0.6875635,0.6776692,-0.16666092,-0.08827568,0.81169534,-0.17831463,0.07537312,-0.40183866,0.1619579,1.0120218,0.40851572,1.5610646,-1.308773,-0.7222559
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",0.7141543,-2.4374535,-0.43360305,0.14316809,-0.111353815,-0.6527606,0.5507392,0.61781824,-0.5385853,0.0509692,-1.5433748,0.648165,-0.14117295,1.6115903,-0.23701504,1.0026159,0.07038021,2.7609818,-3.0058882,-0.3382665
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",0.34047398,0.6058057,-0.23795778,-0.14511639,-0.09779301,-1.3462244,-0.17540966,0.02971684,-0.11642005,-0.16643278,0.38484263,-0.8001888,-0.112980105,-0.3098489,-0.019114075,1.1057384,0.94920486,1.6493864,-1.8970172,0.3278852
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",0.46480134,-1.8561836,-0.10827097,0.12794843,0.022256657,-0.77368253,-0.19446807,0.21101609,-0.17067392,0.10483973,-0.14728092,-0.2923064,-0.08593195,1.2677475,-0.08179455,1.7743375,0.88288087,2.9635677,-1.9110999,-0.033660233
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",-0.003189545,-1.3878719,0.10674247,-0.12426984,-0.041308552,-0.08256162,-0.8046748,-0.11431134,-0.0163547,-0.03523381,-0.8781844,0.3562269,-0.062300943,1.2524266,0.050798953,2.000344,-1.3948854,0.8487517,-0.50215536,0.07045166
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",-0.5326994,-0.27203417,0.08819647,-0.07454416,-0.013444313,0.6081526,-2.1108706,0.19748461,0.08099526,0.16249295,-0.7406537,0.40444985,0.1291877,0.7992232,0.09131691,0.56468505,0.8936474,1.6230863,-0.11990696,-0.47100312
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",0.23477662,0.19602376,-0.1480914,-0.08698659,-0.11407392,-1.0968846,-1.3275048,-0.1382933,-0.052202724,-0.02895999,0.7394625,0.11026177,-0.09842078,-0.36267403,-0.0063630026,1.2657099,-0.044354636,1.5402442,-2.0746188,0.102253355
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",-0.2912184,0.76150864,-0.16820914,0.017605023,-0.02550795,-1.4421935,0.14000101,0.03631828,-0.31857398,0.023040637,0.66588026,0.80239403,-0.13738668,-0.778332,0.09477112,0.61483055,0.69945604,1.7620788,-2.2420266,-0.028160982
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",-0.4558244,0.39877468,-0.24321236,0.037788406,-0.04663577,-0.98856115,0.19801517,0.06968663,-0.2262413,0.10034178,1.275569,0.49627915,-0.1414048,-0.32233784,0.023170413,0.7023149,0.99928945,1.9714527,-1.9685886,-0.00727354
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",-0.970377,-1.6201483,-0.11600423,-0.011634482,-0.055279374,-0.008741254,-0.01180218,0.30588093,-0.04435023,0.20854868,1.1626792,0.5681237,0.09249432,1.3364764,0.027296307,0.38734064,0.7790325,3.596101,-1.6643903,-0.058991775
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",1.0001868,-0.12115046,-0.36058274,0.00503722,-0.11107373,-2.2850459,0.013603078,0.047083624,-0.2690228,0.121015325,0.6783112,1.0332922,-0.22996813,-0.7265835,-0.006757004,1.3148444,0.33665836,1.5686201,-2.3056247,-0.11857261
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",-0.30589077,-1.4861894,-0.12564735,-0.113864854,-0.14921145,0.3176798,-0.95646554,-0.21359563,-0.15815969,-0.19807236,-0.33416325,1.7646898,-0.39506584,-0.32129505,0.15986139,2.561313,0.024667915,0.24060588,-0.24894714,0.8513142
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",-0.2665155,1.3862605,-0.22311488,-0.22328746,-0.12111163,-0.56618524,1.490606,0.41869247,-0.071031414,-0.054452106,0.5013997,1.2808169,0.035261698,-0.048823424,0.13069317,1.801363,-1.6979017,0.8746374,-1.2371528,-0.4352342
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",-0.6958743,-0.4885053,-0.19680858,-0.08249366,-0.13361797,-1.5572855,1.3994308,0.4188048,-0.21784966,0.114501595,0.8007699,1.8992518,-0.19770046,-0.92158705,0.054075263,1.7167737,0.18082723,0.7522847,-0.55727446,-0.1266875
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",0.63149595,-1.1928035,-0.52146965,-0.023487998,-0.067482,-2.9738865,0.9003898,0.16996673,-0.504707,0.29297847,1.1592238,2.1005926,-0.4810834,-2.0880716,-0.02182745,0.74879736,0.15308101,0.6282953,-1.159275,0.11870606
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",1.4418374,-1.6921824,-0.3565716,-0.07470253,-0.14248897,-0.82511306,-1.0034704,0.33233207,-0.39253083,0.09264931,-0.24551341,0.93085504,-0.063831426,-1.5809641,0.085134,1.2363181,0.13357437,1.3793757,-0.81141496,-0.016805261
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",0.4836003,-1.9205886,0.12090622,-0.25154883,0.037994057,0.53227955,-1.5418646,-0.15906808,0.16901724,-0.17844774,-0.040596735,-1.0898511,0.07173305,-2.1152916,0.30636826,0.9108668,-0.051519025,-0.5436531,-2.1820118,0.20195355
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",1.4755937,-0.70707375,-0.18785171,0.07214509,-0.018841147,0.5731293,-0.6971068,0.42943588,-0.30596754,0.0076017985,0.5655573,-1.4409372,0.08529682,1.2053617,0.022179322,0.8976023,0.19354926,-2.0285265,-1.0687257,-0.6281086
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",0.46733555,1.5620588,0.055925738,-0.036554113,0.16869296,0.40605152,-1.3488756,-0.18797907,-0.10868826,0.006858171,2.53874,0.062802196,0.17137975,1.606122,0.22403848,0.7836773,0.27675205,-1.2666402,-1.5225463,-0.29089987
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",0.41509497,1.4417605,0.14923644,0.0007506851,0.15712483,-0.34058893,-0.2788152,-0.40817776,0.02419577,-0.060747378,1.7496833,0.48042157,0.18365657,1.1055573,0.24970792,1.0062633,0.21930277,-1.3287696,-1.205951,-0.35255075
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",0.9003986,-1.9362754,-0.10764167,-0.07618357,-0.10637802,-0.8270384,-2.1848211,-0.095700376,-0.12418725,0.16953315,2.4160256,-1.1043602,0.049905576,0.51571465,0.10567799,0.34112486,0.93849593,0.1313993,-2.000549,-0.360273
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",1.2156849,-0.8672138,0.007013496,-0.008705644,0.027474493,0.38882533,-0.41749686,-0.24277219,-0.1395008,-0.05220072,0.82936496,-1.8274598,0.11655402,0.6511135,0.14371377,0.8722791,0.065560326,-0.88109785,-1.5417073,-0.60694146
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",0.31947264,-1.7638317,0.05076803,-0.028077288,0.02204118,0.2745831,-1.6388592,-0.3094469,0.009238848,0.01303962,1.5959425,0.11800067,0.018400734,-0.19922538,0.36089304,1.704823,0.9931289,-0.5522762,-1.3669937,-0.64313364
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",0.12432529,-2.5219812,0.17848033,-0.07830544,0.08029293,0.79618776,-2.0438738,-0.45632622,0.20364848,-0.19287266,1.3619462,-0.22402075,0.24350908,0.5817789,0.5272677,-0.5481145,2.1001525,-0.80112576,-1.5888048,-0.75813264
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",0.8822968,-0.76769227,-0.055947263,-0.12376355,-0.0138409445,0.45178312,-2.6902208,0.06933317,-0.0063093062,-0.05178915,0.15512376,-0.7929424,0.18603641,1.8005109,0.18437201,-0.9299852,0.23378938,0.22190596,-0.9827116,-0.1051444
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",0.8822968,-0.76769227,-0.055947263,-0.12376355,-0.0138409445,0.45178312,-2.6902208,0.06933317,-0.0063093062,-0.05178915,0.15512376,-0.7929424,0.18603641,1.8005109,0.18437201,-0.9299852,0.23378938,0.22190596,-0.9827116,-0.1051444
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",0.34294006,-1.3765198,0.09077002,0.028723748,0.053420156,1.1509061,-0.1486067,-0.11396045,-0.09677189,0.019299373,0.32455382,-1.8050917,0.18596812,1.2863172,0.14562356,0.5260959,0.17743194,-1.4059265,-1.0522864,-0.5440526
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",0.46473685,-2.4596527,0.29570368,-0.14111304,0.1413123,0.47843665,-2.0227594,-0.6681797,0.30704704,-0.30992135,0.47915795,-1.4646041,0.04083348,-0.3103488,0.3442222,-0.6388852,0.5895634,0.75861835,-3.1051269,0.1985185
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",0.11777063,-1.9243498,-0.08186422,-0.17498197,-0.014890806,0.33463523,-2.1097128,-0.31882948,0.049879976,-0.035605088,0.7630423,-1.10491,0.110374756,1.8459983,0.14491528,-1.1039631,0.3410132,1.1054924,-0.98118454,0.14349575
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",0.68018496,-2.3385737,0.23957798,-0.054038487,0.16446963,0.7298374,-2.2840693,-0.15604638,0.2100849,-0.10931702,1.3082095,-1.0944637,0.2289215,0.78359807,0.33138755,-1.4532866,0.33198518,0.8741574,-3.5371008,-0.21856822
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",1.0723869,-0.7806392,0.16969568,-0.105084315,0.046053976,1.483937,-2.4765468,-0.47321743,0.02472126,-0.015990064,1.9335926,-0.5487829,0.053731322,1.7529742,0.25202975,0.2915191,-1.7544608,0.108343884,-1.275888,0.31071502
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",-0.013451457,-2.3369377,0.3592248,-0.023651285,0.18570575,-0.386522,-1.8929986,-0.5532402,0.0014995132,-0.0028089723,1.8075913,-0.4131939,0.13798854,0.5978053,0.3217889,-1.9500537,-0.61895436,0.18061689,-3.6468122,-0.50387007
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",-1.0089884,-2.0793335,0.19181511,-0.073984995,0.0810035,-0.9341427,-0.14036803,-0.23738787,0.070041366,-0.0791959,1.9966135,-1.1634347,0.22164424,-0.5448975,0.2624308,-0.9408438,0.2029019,-0.67043984,-2.8552477,-0.1600482
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",-0.13031837,0.042241234,0.19624421,0.03803821,0.01673767,0.5217076,-0.40607178,-0.16016796,0.083391614,-0.018112853,1.3305277,-0.7672585,0.2370274,-0.23873499,0.24853265,0.7123434,0.88586897,-0.57233816,-2.2499964,-0.3730535
