"file_name","V1","V6","V9","V10","V11","V17"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",0.679183,-0.79750764,0.8483514,0,0.8688741,0.38676372
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.6891289,-0.06047637,0.89225495,0,3.2084997,-0.9553829
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-0.9879395,-0.3853083,0.30004892,0,-0.41806635,-0.56743366
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-0.80878985,1.2392688,1.3083314,0,0.83828366,1.4127007
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",0.38337356,1.0699258,1.1965768,0,1.3274975,0.9441748
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.61431193,1.0076051,0.49073815,0,1.3001204,0.5494885
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",0.74941534,2.2108567,0.7846596,0,1.5914845,0.40827286
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-0.25298253,1.4709754,1.0405068,0,2.0335445,1.0679078
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-0.38000956,0.27920458,1.560593,0,0.77680206,-0.22312796
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-0.38000956,0.27920458,1.560593,0,0.77680206,-0.22312796
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-0.38000956,0.27920458,1.560593,0,0.77680206,-0.22312796
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-0.38000956,0.27920458,1.560593,0,0.77680206,-0.22312796
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-0.38000956,0.27920458,1.560593,0,0.77680206,-0.22312796
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",0.07808306,0.46141493,1.44585,0,2.5364351,1.4837059
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",-0.42880532,-1.6212597,-1.3521867,0,0.79243827,1.0634309
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",1.2400837,0.101745464,-1.7462872,0,-0.3527923,-1.7241697
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",0.3464899,1.3318307,-1.3841269,0,-0.6622885,1.13307
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",-0.1723012,-0.35845593,-1.690969,0,-1.4831842,1.9818945
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",-0.595549,1.247896,-1.6798233,0,-1.1232836,1.0505052
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",0.08116288,0.8478108,-1.8290067,0,-1.7726516,1.0645779
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",0.6129268,0.87694377,-1.9897937,0,-1.8722513,0.13760746
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",-0.46617225,1.4254564,-1.3627939,0,-0.99236006,1.3307836
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",0.9088345,1.5469304,-1.0409892,0,-0.1780185,-0.84527725
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",-0.0017837211,-0.807277,-1.633927,0,-1.3356278,0.8722462
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",0.75414973,1.165987,-1.2590863,0,-0.42242244,-0.78018576
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",-0.5334098,-0.84232783,-1.2876536,0,-0.38748142,2.3047848
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",0.6517442,0.9586728,-1.510783,0,-0.22447033,-0.1489325
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",-0.0750878,-0.62757635,-1.2251717,0,-0.3703994,1.6276803
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",0.45940667,-1.37683,-1.0028415,0,-0.79623514,1.0993025
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",-0.2818912,-0.54134554,-0.23136394,0,-0.65415454,0.07515287
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",0.8047207,1.156222,-1.2166169,0,-0.14847422,0.17699502
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",0.61202574,1.3640579,-1.382454,0,0.06056535,-0.22184695
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",0.95798427,1.4452307,-1.0856403,0,-0.0014607199,-0.0053143436
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",0.016596101,0.99077874,-0.5018423,0,-0.58189064,1.8601217
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",0.9698377,1.0950402,-1.2957366,0,0.242521,0.35449702
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",0.7022185,-1.6783988,-0.17759453,0,0.23133229,0.67506343
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",1.3676119,0.5998172,-1.655103,0,-0.80143064,-1.0283082
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",1.4307446,-0.13208504,-0.78024024,0,0.48327214,-0.072359525
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",0.885023,0.7919602,0.20027032,0,1.3380338,0.4862255
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",-0.33257252,-0.45816755,-0.08939092,0,0.9853521,0.5116631
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",0.34792134,0.2804137,-0.78621113,0,1.374462,1.1960237
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",1.2492741,-0.14226218,-0.51227283,0,-0.6411116,1.2122768
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",1.8079954,1.8359942,-0.62779677,0,-1.461904,0.007410503
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",1.6218343,1.3906657,-0.66623753,0,-1.1990026,-0.295746
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",0.40996504,1.6560752,-0.15029414,0,-0.001476001,1.7825123
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",0.6272779,0.2883311,-0.67208844,0,-0.42631742,1.2948736
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",0.9660462,0.30093476,0.22104299,0,0.3717362,0.9620778
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",0.48337576,0.932231,0.15292734,0,0.19573243,1.985083
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",-0.40105128,0.85317594,-0.2388535,0,-1.0805763,1.4087119
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",-0.40105128,0.85317594,-0.2388535,0,-1.0805763,1.4087119
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",0.6022483,-0.39188647,-0.48964787,0,-0.65562004,1.7034738
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",-0.15048146,1.3553246,-1.1942475,0,0.69269025,1.8494619
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",-0.7697473,0.9180642,0.22976755,0,-0.8378702,2.2074625
