"file_name","V2","V7","V11","V16","V20"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-0.6725946,-0.64935356,-0.72907895,0.97116506,-0.69638985
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",-1.2224128,-3.6047406,-0.272571,0.6636478,0.02780181
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",-0.4525058,0.21212766,0.55340374,0.10177867,0.80369407
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-0.7818984,-0.24552354,-1.7929834,-1.20234,0.7380126
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",-0.9110164,-0.9179224,-1.3439816,-0.6912614,-0.18478097
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.35641333,-0.90580523,-1.0526739,-0.74404633,0.710164
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",-0.97922957,-1.288603,-0.91750216,-1.9440119,-1.011352
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-0.63574135,-1.6330178,-1.6549782,-0.9887316,0.25065252
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-1.3507762,-0.78490114,-0.13470924,-0.015685024,0.54568106
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-1.3507762,-0.78490114,-0.13470924,-0.015685024,0.54568106
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-1.3507762,-0.78490114,-0.13470924,-0.015685024,0.54568106
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-1.3507762,-0.78490114,-0.13470924,-0.015685024,0.54568106
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-1.3507762,-0.78490114,-0.13470924,-0.015685024,0.54568106
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",-1.1360412,-2.0203004,-2.2701335,0.26179314,0.11646706
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",1.2483902,-0.41189468,-1.2625655,1.9291482,0.5009175
