"file_name","V2","V4","V8","V9","V15"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",0.5096693,-0.90958184,1.533077,0.55438703,-0.78182894
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",-0.16035593,-0.12981544,0.42765978,1.2451602,-3.0696576
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",1.097343,0.17534503,0.8766441,0.43799403,0.26428193
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",1.153122,-1.6969141,-0.9699885,1.5071713,-0.6841024
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",0.2981501,-1.3063415,-0.41097304,1.5433733,-1.0939041
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",1.2995471,-1.076198,-0.5265369,0.7894353,-1.1556245
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",-0.35399514,-0.9553597,-1.5206485,1.3460419,-1.1521045
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",0.86937785,-1.452921,-0.94774556,1.153778,-2.0281618
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",0.1951929,-0.41147968,0.18275505,1.2903994,-0.81895983
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",0.1951929,-0.41147968,0.18275505,1.2903994,-0.81895983
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",0.1951929,-0.41147968,0.18275505,1.2903994,-0.81895983
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",0.1951929,-0.41147968,0.18275505,1.2903994,-0.81895983
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",0.1951929,-0.41147968,0.18275505,1.2903994,-0.81895983
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",0.42858982,-1.8853735,0.4103114,1.4928794,-2.3479774
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",0.24712607,-1.5465013,2.0040545,-1.6409446,-0.6309462
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",-0.42782354,0.92157257,0.4592593,-1.3775308,0.26879984
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",0.54169613,-1.5479926,-0.8941898,-1.4605262,1.007925
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",0.41654032,-1.9048787,0.44984326,-1.7804146,2.4899793
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",0.9339441,-1.2811061,-0.8074883,-2.0366328,1.8672923
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",0.16566548,-1.1478251,-0.42676765,-1.7767751,2.5227067
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",-0.1132857,-0.41818643,-0.57775944,-1.7187868,2.2201912
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",0.8420336,-1.7689605,-1.3695635,-1.4871793,1.479853
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",-0.082109235,-0.16529748,-1.1043661,-0.68009865,0.067475714
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",0.3707809,-1.0411241,1.2657309,-1.1829557,2.1381207
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",-0.28119084,-0.11477156,-0.76791394,-0.9095505,0.2826764
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",0.8406179,-3.0633857,1.0938289,-1.3298604,1.5452166
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",-0.1502288,-0.6906869,-0.5797963,-1.3539808,0.31460038
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",0.31895477,-2.1900733,0.5882845,-1.0745945,1.1677171
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",-0.30921727,-1.1707143,1.8491161,-1.0265557,1.3964167
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",0.46300384,-0.33712235,0.7715394,-0.19926345,0.9260951
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",-0.43137735,-1.007892,-0.57702154,-0.9637664,0.3136641
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",-0.027014025,-0.8773541,-0.78139716,-1.2292402,0.014807845
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",-0.15592387,-0.9565556,-0.9047598,-0.9539417,0.2389016
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",0.4180916,-2.0297322,-0.8017358,-0.48804152,1.7914602
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",0.16408704,-1.2598891,-0.5809102,-1.0313687,0.08525536
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",-0.6992868,-1.0921916,2.0532532,-0.7196693,0.026974434
