"file_name","V3","V4","V7","V10","V16","V17"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-0.44712633,0.8829254,0.9307405,0.5558549,-0.019944917,-0.13849248
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.037187055,3.278918,0.07695185,0.2714939,-0.63482547,-0.61797535
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",0.27357513,-0.2935725,0.31501025,-0.6493526,1.0626296,-0.43616563
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",-1.984085,0.26055622,-1.050878,-0.3473317,1.096728,-0.7429665
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",-1.586176,0.901317,-0.8796356,0.68975925,-0.122003496,-0.7535862
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",-0.8503587,0.99112016,-0.8482642,-0.17291905,1.1540055,-0.12832442
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",-0.646713,1.1817707,-1.9903932,0.5059401,-0.98988384,-1.0030085
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",-1.2140789,1.7192152,-1.1513798,0.11326639,0.5717792,-0.46598142
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",-0.24502331,0.555168,-0.26759452,-0.4949403,0.13177335,-0.9995196
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",-0.24502331,0.555168,-0.26759452,-0.4949403,0.13177335,-0.9995196
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",-0.24502331,0.555168,-0.26759452,-0.4949403,0.13177335,-0.9995196
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",-0.24502331,0.555168,-0.26759452,-0.4949403,0.13177335,-0.9995196
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",-0.24502331,0.555168,-0.26759452,-0.4949403,0.13177335,-0.9995196
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",-1.7324165,2.1642175,0.055975843,0.21634315,0.29662162,-0.8003936
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",-0.99559045,0.61589897,1.953019,0.06814928,0.50074583,1.2179835
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",1.5340229,0.042243376,0.16347413,0.45903432,-0.7604836,1.4929518
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",-1.0538076,-0.94763976,-1.2182997,1.1355339,0.59303176,1.8614922
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",-1.6902621,-2.016711,0.60222936,0.44080368,0.82516295,2.1202111
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",-0.8972835,-1.55387,-0.91843927,0.6230784,1.5739349,2.357045
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",-0.7570429,-2.0635524,-0.5653204,0.48751754,0.74099714,2.1039732
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",0.08788214,-1.9384794,-0.8618479,0.56724834,-0.032264564,2.1051602
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",-1.2693101,-1.2575784,-1.3276675,0.32249707,1.2646471,1.9489114
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",0.29584906,-0.0529055,-1.6420759,0.13126042,-0.52926666,1.194664
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",-0.62470967,-1.626355,1.1123317,-0.2911396,0.72919416,1.3839283
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",0.49845737,-0.3130857,-1.2244896,0.10506606,-0.6569406,1.2850705
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",-2.3340955,-1.073307,1.0653597,0.034388762,1.3435502,1.3761393
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",-0.22615814,-0.25847366,-0.9325545,0.15599379,-0.44161195,1.6926326
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",-1.5809095,-0.9836918,0.45339116,-0.18672583,0.6106538,1.1393807
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",-0.6692443,-1.109705,1.6733018,-0.34856436,-0.17165898,0.8070918
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",0.030969517,-0.730756,0.47094455,-1.0390939,0.4832074,0.1418933
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",-0.59743,-0.30226943,-1.2018305,-0.27464038,-0.5117237,1.2856913
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",-0.46473584,-0.03491389,-1.3900052,0.0121562155,-0.6451957,1.5915655
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",-0.4965441,-0.18136679,-1.3638915,0.09912999,-0.7300176,1.3995092
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",-1.5841863,-1.4117838,-0.67668235,-0.3963886,0.22351329,0.8436884
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",-0.83606184,0.075487316,-0.92251825,0.6110168,-0.5340108,1.4504496
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",-0.50298446,0.0848256,1.7367967,-0.2396288,-0.61333674,0.47661534
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",0.6686838,-0.58458465,-0.5256991,0.55856377,-1.3340541,1.4730502
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",-0.24257237,0.39385828,0.29335392,0.6871266,-0.74585164,1.1130524
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",-0.9122068,1.0737761,-0.05958972,0.70608926,-0.42160535,0.97504187
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",-0.7905572,0.89117557,0.7311324,0.049276628,0.4469336,0.17891851
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",-1.476766,0.9395472,0.031219874,-0.33015522,-0.49848342,0.99221826
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",-1.1377615,-0.82855624,0.17901878,0.3286545,-0.5774693,0.60915786
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",-0.019246338,-1.2839116,-1.8406773,0.17915906,-1.8925138,0.6684237
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",0.19982979,-1.014826,-1.3441529,0.81861645,-1.5860474,0.5646574
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",-1.9138955,-0.46922672,-1.5348432,-0.52723986,0.06777768,0.39368168
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",-1.1462481,-0.6592642,-0.11250295,0.33064926,-0.11411993,0.7882767
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",-1.2426943,0.043774053,-0.13746682,-0.44786158,-0.9326956,0.024420513
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",-2.0989902,-0.27563483,-0.7698282,-0.89232576,-0.3131836,0.08794762
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",-1.2416655,-1.5449647,-0.788257,-0.8951646,0.5011746,0.23057403
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",-1.2416655,-1.5449647,-0.788257,-0.8951646,0.5011746,0.23057403
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",-1.7726156,-1.0680848,0.56722873,0.22191846,-0.097896114,0.53435147
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",-2.320061,-0.059339657,-1.1596389,-0.79766846,0.14546746,1.1027397
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",-2.1703856,-1.7760074,-1.0066968,-0.87439245,0.65911883,0.14055616
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",-2.7715786,-0.6724541,-1.8858508,-0.7289445,0.6246549,1.238876
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",-1.1923357,-1.4915229,-1.2931663,-0.8388049,-0.50620425,0.30149725
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",-2.8560808,-0.3840718,-2.0132709,-0.5021671,0.2943275,1.0583429
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",-2.5220244,0.3621275,-1.5126466,-0.16123034,-0.6829346,0.7201147
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",-0.5586992,-0.121983856,-1.2384278,0.046101097,-1.009689,1.1852388
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",-0.5026687,-4.5803113,-0.8959409,-0.30993155,-0.03760931,0.6570734
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",-1.1767225,-4.0507345,-1.6076263,-0.5002003,0.13242759,0.40351376
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",-1.5351696,-2.0018103,0.647422,0.108687356,-1.2133251,1.1904919
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",0.4769867,-2.6882825,-1.2637877,0.21646936,0.2765539,0.8205221
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",-2.2748458,-0.69005877,2.7446313,0.021910787,-0.26243198,1.1334999
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",-0.3261851,-0.10318053,-1.6889812,-0.03960573,-1.52097,0.64846295
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",-1.6961683,-3.2901685,-0.35453057,-0.7372719,0.19165163,1.0394107
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",-1.5051161,-0.40525907,1.5352339,0.22137795,-0.7627747,1.13666
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",-1.7677128,-0.8433733,-2.3250725,-0.07601364,0.17396635,1.6068792
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",-2.8730147,-0.7083756,0.25504652,-0.16266647,-0.023945907,1.371049
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",-0.30708197,-0.7578989,-1.9812576,0.18663877,-1.2738918,1.8382876
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",-1.6302627,-1.1891289,-0.82436013,1.0563451,-1.2396489,0.8009381
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",-1.2460877,-0.27757207,-0.6548594,-0.1911229,-0.936537,1.4726183
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",-1.5454717,0.25394598,-0.2139873,-0.02206773,0.06911151,1.3591717
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",1.1423223,-0.81911767,-1.9042463,-0.10851167,-0.29090163,1.3643323
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",-1.2034258,-1.182915,-1.0972514,-0.17962664,-1.1901411,1.0498837
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",-3.6698895,-0.8939059,1.1128018,-0.0649658,-0.40339476,0.8796345
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",-2.92283,-1.2494184,1.2184782,0.2537731,-0.39398932,1.1674263
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",-1.5663431,-1.3656874,1.4905113,-0.053613506,-0.6383999,1.7481325
