"file_name","V1","V4","V6","V13","V14","V17"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",0.7627596,0.7501195,0.89100474,0.43331385,-1.0274222,0.87827116
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.98880386,3.5545473,0.013322724,-0.39836746,-1.3264077,-0.52277553
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",0.5716153,-0.36697742,-0.25347534,0.07132357,-0.32825768,-1.4041791
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",0.9169471,0.8847466,1.7564403,-0.14037178,1.281177,-1.1573042
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",1.077236,1.3702933,1.3437403,0.045309305,0.64207,0.2853184
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",0.48426116,1.5721612,1.040554,0.06254633,0.67173725,-1.1532495
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",0.6859618,1.970655,1.0858884,-0.68420887,1.7623347,0.77520245
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",0.77624524,2.3113818,1.3324921,0.11072568,0.99977875,-0.47681844
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",1.3936833,1.0498096,0.15576072,-0.7317803,-0.2249948,-0.9286241
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",1.3936833,1.0498096,0.15576072,-0.7317803,-0.2249948,-0.9286241
"Abarth$$595$$2019$$White$$2_4$$328$$image_68.jpg",1.3936833,1.0498096,0.15576072,-0.7317803,-0.2249948,-0.9286241
"Abarth$$595$$2019$$White$$2_4$$328$$image_8.jpg",1.3936833,1.0498096,0.15576072,-0.7317803,-0.2249948,-0.9286241
"Abarth$$595$$2019$$White$$2_4$$328$$image_88.jpg",1.3936833,1.0498096,0.15576072,-0.7317803,-0.2249948,-0.9286241
"Abarth$$595$$2019$$White$$2_4$$341$$image_2.jpg",1.2350293,2.3127499,1.9293813,0.027011164,-0.48232862,-0.017340051
"Alfa Romeo$$159$$2007$$Grey$$4_4$$48$$image_28.jpg",-1.4675931,0.49065214,1.4039301,-0.041742697,-1.8439947,-0.3202263
"Alfa Romeo$$159$$2008$$Black$$4_4$$12$$image_0.jpg",-1.64005,-0.10951988,-1.5950103,-0.055278666,-0.23991606,0.7315273
"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg",-1.8832184,-0.6299665,1.4916394,0.3201365,1.4294283,0.7093229
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg",-2.278101,-1.934245,2.247713,-0.19883485,-0.020049974,0.29646692
"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg",-2.5618455,-1.5467576,1.0130755,0.18269818,1.4363087,-0.13415363
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg",-2.3523812,-2.0271244,1.210527,-0.044779673,0.99277323,0.33370203
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg",-2.079718,-1.8341628,0.4347727,-0.19948588,1.1931959,0.645997
"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg",-1.7145703,-0.7667596,1.7373672,-0.060202464,1.6484224,-0.49160326
"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg",-0.93089163,0.24080625,-0.13698941,-0.5142297,1.4597434,0.13334829
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg",-1.5326085,-1.7510259,1.2753053,-0.42451763,-0.6233782,-0.37731993
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg",-1.3028268,-0.15069073,-0.24268308,-0.26848543,1.087597,0.4934566
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",-1.5465698,-0.9929789,2.8509004,-0.37255597,-0.7216177,-0.43609005
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",-1.6178001,-0.05728385,0.53748304,-0.21565974,0.9813154,0.10725041
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",-1.2365768,-0.69612986,2.061388,-0.38036525,-0.28414807,-0.44123664
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",-0.8632431,-1.2083131,1.2587516,-0.44396043,-1.3899441,-0.09756207
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",0.11228834,-0.7828287,0.30862677,-0.6205202,-0.37135333,-1.2168123
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",-1.1829449,-0.11231688,0.72542596,-0.4721073,1.0323557,0.10695008
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",-1.4046382,0.4411969,0.55978286,-0.46720153,1.2625058,0.010857848
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",-1.2140284,0.09513361,0.7800039,-0.5190714,1.3746616,0.17901075
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",-0.7266717,-1.0820742,2.2061853,-0.7891872,1.0002817,-0.5379068
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",-1.2875022,0.48041755,1.1623307,-0.10680209,0.84199166,0.3621542
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",-0.29112327,-0.08651415,0.99628675,-0.6283261,-1.7210511,0.52648985
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",-1.7800359,-0.608516,-0.593624,-0.02020061,0.54552585,1.077168
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",-0.89593583,0.52672184,0.5879916,-0.18906586,-0.32061404,1.084226
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",-0.24003415,1.2926762,1.0825089,-0.14705954,0.23123898,0.64610803
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",0.062665716,0.9761293,1.1295114,-0.34244925,-0.815004,-0.5196465
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",-0.72800875,1.2418046,1.6157521,-0.5482106,-0.17758924,-0.054635756
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",-0.43400836,-0.89368534,1.4654014,-0.080409095,-0.049723025,0.73951095
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",-0.42389375,-1.1247945,0.26318946,-0.75698745,1.5340815,1.4282315
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",-0.4948387,-0.98189217,0.10800052,-0.08214186,1.2898463,1.5362947
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",0.114205614,-0.14645758,1.9004655,-0.61510044,1.4159523,-0.32757524
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",-0.74765754,-0.63761115,1.5806605,0.15971173,0.31858188,0.33098295
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",0.1588511,0.3419523,1.3169446,-0.68465894,-0.03149799,0.4922043
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",0.19090451,0.07893275,2.4499195,-0.4788587,0.75260395,-0.29430145
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",-0.029295344,-1.2907447,1.4216439,-0.4259432,0.9130719,-1.2407411
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",-0.029295344,-1.2907447,1.4216439,-0.4259432,0.9130719,-1.2407411
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",-0.3280825,-1.027204,2.1918912,0.097439766,-0.2983821,0.13382606
